,full_name,brand,resale_price,registered_year,engine_capacity,kms_driven,owner_type,transmission_type,fuel_type,mileage,body_type,seats
15991,Hyundai Grand i10 1.2 Kappa Sportz Option,Hyundai,615000.0,2018,1197.0,3578,First Owner,Manual,Petrol,18.9,Hatchback,5
15992,Hyundai i20 Diesel Sportz,Hyundai,878999.9999999999,2019,1396.0,54961,First Owner,Manual,Diesel,22.54,Hatchback,5
15993,Jeep Compass 2.0 Sport,Jeep,1470000.0,2017,1956.0,42333,Second Owner,Manual,Diesel,17.1,SUV,5
15994,Honda Jazz 1.2 S i VTEC,Honda,675000.0,2016,1199.0,65888,First Owner,Manual,Petrol,18.7,Hatchback,5
15995,Hyundai Venue SX Turbo iMT,Hyundai,1265000.0,2022,998.0,18000,First Owner,Manual,Petrol,18.0,SUV,5
15996,Hyundai Verna 1.6 CRDi S,Hyundai,695000.0,2015,1582.0,84308,First Owner,Manual,Diesel,23.9,Sedan,5
15997,Hyundai Verna 1.6 SX VTVT (O) AT,Hyundai,695000.0,2015,1591.0,43500,First Owner,Automatic,Petrol,17.1,Sedan,5
15998,Maruti Swift Dzire VXI,Maruti,601000.0,2015,1197.0,74104,First Owner,Manual,Petrol,20.85,Sedan,5
15999,Skoda Rapid 1.5 TDI Style BSIV,Skoda,825000.0,2016,1498.0,74000,Second Owner,Manual,Diesel,21.13,Sedan,5
16000,Mahindra XUV500 W8 4WD,Mahindra,824000.0,2013,2179.0,40253,Second Owner,Manual,Diesel,15.1,SUV,7
16001,Renault Triber RXL EASY-R AMT,Renault,675000.0,2020,999.0,54952,First Owner,Automatic,Petrol,18.2,MUV,7
16002,Maruti Baleno Zeta,Maruti,825000.0,2019,1197.0,15000,First Owner,Manual,Petrol,21.01,Hatchback,5
16003,Hyundai i10 Era 1.1,Hyundai,280000.0,2010,1086.0,42000,Second Owner,Manual,Petrol,19.81,Hatchback,5
16004,Hyundai Venue S,Hyundai,925000.0,2021,1197.0,68353,First Owner,Manual,Petrol,17.52,SUV,5
16005,Hyundai Grand i10 1.2 Kappa Sportz Option AT,Hyundai,610000.0,2017,1197.0,24000,First Owner,Automatic,Petrol,18.9,Hatchback,5
16006,Maruti Vitara Brezza ZDi AMT,Maruti,1150000.0,2019,1248.0,22000,First Owner,Automatic,Diesel,24.3,SUV,5
16007,MG Hector Sharp DCT,MG,1698999.9999999998,2019,1451.0,21168,First Owner,Automatic,Petrol,13.96,SUV,5
16008,BMW 5 Series 530d M Sport,BMW,4850000.0,2017,2993.0,40000,First Owner,Automatic,Diesel,14.69,Sedan,5
16009,Hyundai Verna 1.6 VTVT S,Hyundai,740000.0,2017,1591.0,46000,First Owner,Manual,Petrol,17.01,Sedan,5
16010,Tata Tigor XZA Plus AMT BSVI,Tata,813000.0000000001,2021,1199.0,2024,First Owner,Automatic,Petrol,19.6,Sedan,5
16011,Toyota Fortuner 4x2 AT,Toyota,2250000.0,2016,2982.0,95000,First Owner,Automatic,Diesel,12.55,SUV,7
16012,Mahindra XUV500 W6 2WD,Mahindra,1150000.0,2016,2179.0,46000,Second Owner,Manual,Diesel,16.0,SUV,7
16013,Kia Seltos GTK,Kia,1351000.0,2019,1353.0,28690,First Owner,Manual,Petrol,16.1,SUV,5
16014,Maruti Ertiga CNG VXI,Maruti,1150000.0,2021,1462.0,63500,Second Owner,Manual,CNG,26.08,MUV,7
16015,Mahindra Alturas G4 4X4 AT BSIV,Mahindra,2200000.0,2018,2157.0,52000,Second Owner,Automatic,Diesel,12.05,SUV,7
16016,Toyota Innova Crysta 2.8 GX AT 8S BSIV,Toyota,1980000.0,2020,2755.0,50000,First Owner,Automatic,Diesel,11.36,MUV,8
16017,BMW X3 xDrive20d xLine,BMW,2695000.0,2017,1995.0,23000,First Owner,Automatic,Diesel,18.56,SUV,5
16018,Maruti Swift VXI,Maruti,585000.0,2020,1197.0,41000,First Owner,Manual,Petrol,21.21,Hatchback,5
16019,Honda Amaze S Petrol,Honda,525000.0,2016,1199.0,33000,First Owner,Manual,Petrol,18.6,Sedan,5
16020,BMW 5 Series 530i M Sport,BMW,5250000.0,2019,1998.0,15000,First Owner,Automatic,Petrol,15.01,Sedan,5
16021,Maruti Wagon R CNG LXI Opt BSIV,Maruti,553000.0,2021,998.0,59000,First Owner,Manual,CNG,33.54,Hatchback,5
16022,Maruti Wagon R CNG LXI BSIV,Maruti,235000.0,2011,998.0,62000,First Owner,Manual,CNG,33.54,Hatchback,5
16023,Maruti Swift Dzire 1.2 Vxi BSIV,Maruti,366000.0,2012,1197.0,80000,First Owner,Manual,Petrol,17.5,Sedan,5
16024,Honda City i VTEC SV,Honda,525000.0,2014,1497.0,80000,First Owner,Manual,Petrol,17.8,Sedan,5
16025,Hyundai Grand i10 Magna,Hyundai,396000.0,2015,1197.0,48000,First Owner,Manual,Petrol,18.9,Hatchback,5
16026,Maruti Celerio VXI AT,Maruti,386000.0,2014,998.0,63000,First Owner,Automatic,Petrol,23.1,Hatchback,5
16027,Maruti Vitara Brezza LDi,Maruti,696000.0,2018,1248.0,66000,First Owner,Manual,Diesel,24.3,SUV,5
16028,Maruti Wagon R AMT VXI,Maruti,475000.0,2018,998.0,51000,First Owner,Automatic,Petrol,20.51,Hatchback,5
16029,Maruti Celerio VXI,Maruti,390000.0,2018,998.0,78200,First Owner,Manual,Petrol,21.63,Hatchback,5
16030,Hyundai i10 Sportz AT,Hyundai,229999.99999999997,2011,1197.0,58763,First Owner,Automatic,Petrol,16.95,Hatchback,5
16031,Jeep Compass 2.0 Limited,Jeep,1250000.0,2018,1956.0,69000,First Owner,Manual,Diesel,17.1,SUV,5
16032,Renault Kiger RXT,Renault,751000.0,2022,999.0,15920,First Owner,Manual,Petrol,19.17,SUV,5
16033,Maruti Swift VXI,Maruti,530000.0,2019,1197.0,70000,First Owner,Manual,Petrol,21.21,Hatchback,5
16034,Hyundai Xcent Prime T Petrol,Hyundai,470000.0,2016,1197.0,80000,Second Owner,Manual,Petrol,15.38,Sedan,5
16035,Hyundai i20 Magna 1.4 CRDi (Diesel),Hyundai,300000.0,2013,1396.0,90000,Third Owner,Manual,Diesel,21.9,Hatchback,5
16036,Maruti Swift VDI BSIV,Maruti,350000.0,2015,1248.0,120000,First Owner,Manual,Diesel,25.2,Hatchback,5
16037,Ford Ecosport 1.5 DV5 MT Titanium,Ford,409999.99999999994,2014,1498.0,120000,Second Owner,Manual,Diesel,22.7,SUV,5
16038,Mahindra XUV500 W10 2WD,Mahindra,1000000.0,2015,2179.0,50000,Second Owner,Manual,Diesel,16.0,SUV,7
16039,Renault Duster 85PS Diesel RxE,Renault,450000.0,2015,1461.0,40000,Second Owner,Manual,Diesel,19.87,SUV,5
16040,Audi A6 2.0 TDI,Audi,680000.0,2013,1968.0,80000,Third Owner,Automatic,Diesel,17.68,Sedan,5
16041,BMW X1 sDrive20i xLine,BMW,4300000.0,2022,1998.0,20000,First Owner,Automatic,Petrol,14.82,SUV,5
16042,Maruti Celerio ZXI Plus AMT BSVI,Maruti,600000.0,2022,998.0,30000,First Owner,Automatic,Petrol,26.0,Hatchback,5
16043,Tata Xenon XT EX 4X2,Tata,615000.0,2017,2956.0,40000,Third Owner,Manual,Diesel,13.49,Pickup,5
16044,Maruti Alto 800 VXI BSVI,Maruti,459999.99999999994,2022,796.0,10000,First Owner,Manual,Petrol,22.05,Hatchback,5
16045,Mahindra NuvoSport N8,Mahindra,375000.0,2016,1493.0,90000,Second Owner,Manual,Diesel,17.45,SUV,7
16046,Maruti Swift 1.2 VDI BSII,Maruti,250000.0,2010,1248.0,80000,First Owner,Manual,Diesel,17.8,Hatchback,5
16047,Hyundai i10 Sportz Option,Hyundai,190000.0,2011,1197.0,60000,Second Owner,Manual,Petrol,20.36,Hatchback,5
16048,Maruti Vitara Brezza VXI,Maruti,750000.0,2020,1462.0,27714,First Owner,Manual,Petrol,17.03,SUV,5
16049,Maruti Baleno 1.2 Delta,Maruti,425000.0,2017,1197.0,70000,First Owner,Manual,Petrol,21.4,Hatchback,5
16050,Maruti Wagon R VXI BS IV,Maruti,250000.0,2015,998.0,70000,Third Owner,Manual,Petrol,20.51,Hatchback,5
16051,Datsun GO Plus A,Datsun,200000.0,2015,1198.0,100000,Second Owner,Manual,Petrol,20.62,MUV,7
16052,Maruti Ritz LDi,Maruti,150000.0,2009,1248.0,120000,First Owner,Manual,Diesel,21.1,Hatchback,5
16053,Datsun GO Plus A EPS,Datsun,231000.0,2016,1198.0,60000,First Owner,Manual,Petrol,19.44,MUV,7
16054,Hyundai Verna CRDi 1.6 AT SX Plus,Hyundai,850000.0,2018,1582.0,80000,Third Owner,Automatic,Diesel,22.0,Sedan,5
16055,Maruti Baleno 1.2 Delta,Maruti,400000.0,2016,1197.0,80000,First Owner,Manual,Petrol,21.4,Hatchback,5
16056,Maruti Wagon R LXI BS IV,Maruti,220000.00000000003,2011,998.0,50000,First Owner,Manual,Petrol,18.9,Hatchback,5
16057,Tata Punch Adventure AMT BSVI,Tata,700000.0,2022,1199.0,20000,First Owner,Automatic,Petrol,18.8,SUV,5
16058,Tata Punch Adventure AMT BSVI,Tata,700000.0,2022,1199.0,20000,First Owner,Automatic,Petrol,18.8,SUV,5
16059,Hyundai i20 Asta Option CVT BSIV,Hyundai,600000.0,2019,1197.0,20000,Second Owner,Automatic,Petrol,17.4,Hatchback,5
16060,Hyundai EON Era,Hyundai,300000.0,2013,814.0,50000,First Owner,Manual,Petrol,21.1,Hatchback,5
16061,Maruti Alto K10 VXI S-CNG,Maruti,500000.0,2023,998.0,150000,First Owner,Manual,CNG,33.85,Hatchback,4
16062,Mahindra Bolero Maxi Truck Plus CBC PS 1.2,Mahindra,670000.0,2021,2523.0,60000,First Owner,Manual,Diesel,17.2,Pickup,2
16063,Maruti Wagon R LXI CNG,Maruti,275000.0,2017,998.0,80000,First Owner,Manual,CNG,26.6,Hatchback,5
16064,Maruti Swift VDI BSIV,Maruti,300000.0,2015,1248.0,80000,First Owner,Manual,Diesel,25.2,Hatchback,5
16065,Maruti Wagon R VXI CNG BSVI,Maruti,600000.0,2022,998.0,10000,First Owner,Manual,CNG,34.05,Hatchback,5
16066,Hyundai i10 Era,Hyundai,222000.00000000003,2009,1086.0,50000,First Owner,Manual,Petrol,19.81,Hatchback,5
16067,Hyundai i10 Era,Hyundai,222000.00000000003,2009,1086.0,50000,First Owner,Manual,Petrol,19.81,Hatchback,5
16068,Maruti Wagon R LXI CNG,Maruti,200000.0,2012,998.0,150000,First Owner,Manual,CNG,26.2,Hatchback,5
16069,Ford Ecosport 1.5 Diesel Titanium BSIV,Ford,550000.0,2017,1498.0,80000,First Owner,Manual,Diesel,23.0,SUV,5
16070,Mahindra Ssangyong Rexton RX6,Mahindra,800000.0,2014,2696.0,150000,First Owner,Manual,Diesel,12.4,SUV,7
16071,Hyundai Santro Xing GL CNG,Hyundai,150000.0,2008,1086.0,120000,Third Owner,Manual,CNG,17.0,Hatchback,5
16072,Honda Amaze S BSVI,Honda,730000.0,2022,1199.0,30000,First Owner,Manual,Petrol,18.6,Sedan,5
16073,Hyundai i10 Magna 1.1,Hyundai,180000.0,2009,1086.0,80000,Second Owner,Manual,Petrol,19.81,Hatchback,5
16074,Maruti Alto LX,Maruti,3500000.0,2007,796.0,120000,Second Owner,Manual,Petrol,19.7,Hatchback,5
16075,Tata Punch Camo Accomplished AMT BSVI,Tata,600000.0,2022,1199.0,10000,First Owner,Automatic,Petrol,18.8,SUV,5
16076,Hyundai Verna CRDi 1.6 SX,Hyundai,720000.0,2018,1582.0,80000,Third Owner,Manual,Diesel,22.0,Sedan,5
16077,Honda City 1.5 E MT,Honda,250000.0,2010,1497.0,100000,Third Owner,Manual,Petrol,17.0,Sedan,5
16078,Maruti Alto 800 LXI,Maruti,150000.0,2014,796.0,60000,First Owner,Manual,Petrol,22.74,Hatchback,5
16079,Maruti Alto 800 LXI,Maruti,170000.0,2012,796.0,120000,Second Owner,Manual,Petrol,22.74,Hatchback,5
16080,Tata Indica Quadrajet VX,Tata,150000.0,2012,1248.0,90000,Second Owner,Manual,Diesel,22.3,Hatchback,5
16081,Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,Hyundai,400000.0,2017,1197.0,30000,First Owner,Manual,Petrol,18.9,Hatchback,5
16082,Hyundai Grand i10 1.2 Kappa Magna BSIV,Hyundai,450000.0,2018,1197.0,30000,First Owner,Manual,Petrol,18.9,Hatchback,5
16083,Ford Ecosport 1.5 DV5 MT Trend,Ford,360000.0,2015,1498.0,50000,First Owner,Manual,Diesel,22.7,SUV,5
16084,Maruti Swift VXI,Maruti,530000.0,2021,1197.0,50000,Second Owner,Manual,Petrol,21.21,Hatchback,5
16085,Audi A4 2.0 TDI Premium Plus,Audi,1100000.0,2014,1968.0,100000,First Owner,Automatic,Diesel,17.11,Sedan,5
16086,Hyundai Xcent 1.2 CRDi E Plus,Hyundai,360000.0,2017,1186.0,70000,First Owner,Manual,Diesel,25.4,Sedan,5
16087,Hyundai Xcent 1.2 CRDi E Plus,Hyundai,265000.0,2017,1186.0,70000,First Owner,Manual,Diesel,25.4,Sedan,5
16088,Maruti Eeco CNG 5 Seater AC BSIV,Maruti,252999.99999999997,2016,1196.0,100000,Second Owner,Manual,CNG,21.94,Maruti,5
16089,Renault KWID 1.0 AMT RXT,Renault,300000.0,2018,999.0,60000,First Owner,Automatic,Petrol,24.04,Hatchback,5
16090,Mahindra Bolero Special Edition,Mahindra,550000.0,2014,2523.0,60000,First Owner,Manual,Diesel,15.96,SUV,7
16091,Tata Tiago 1.05 Revotorq XZ,Tata,400000.0,2017,1047.0,40000,First Owner,Manual,Diesel,27.28,Hatchback,5
16092,Hyundai i20 1.2 Asta,Hyundai,295000.0,2010,1197.0,50000,First Owner,Manual,Petrol,17.0,Hatchback,5
16093,Tata Indigo LX BSIV,Tata,200000.0,2014,1396.0,60000,First Owner,Manual,Diesel,23.03,Sedan,5
16094,Tata Indigo LX BSIV,Tata,200000.0,2014,1396.0,60000,First Owner,Manual,Diesel,23.03,Sedan,5
16095,Maruti Ritz VXi,Maruti,220000.00000000003,2013,1197.0,80000,Second Owner,Manual,Petrol,18.5,Hatchback,5
16096,Volkswagen Ameo 1.2 MPI Anniversary Edition,Volkswagen,350000.0,2017,1198.0,70000,First Owner,Manual,Petrol,17.0,Sedan,5
16097,Renault KWID RXL,Renault,295000.0,2019,799.0,30000,First Owner,Manual,Petrol,25.17,Hatchback,5
16098,Tata Tiago 1.2 Revotron XZ,Tata,280000.0,2016,1199.0,150000,First Owner,Manual,Petrol,23.84,Hatchback,5
16099,Maruti Swift Dzire VDI,Maruti,425000.0,2015,1248.0,150000,First Owner,Manual,Diesel,26.59,Sedan,5
16100,Hyundai i10 Era,Hyundai,222000.00000000003,2009,1086.0,50000,First Owner,Manual,Petrol,19.81,Hatchback,5
16101,Nissan Micra XL Primo,Nissan,150000.0,2011,1198.0,80000,Third Owner,Manual,Petrol,18.06,Hatchback,5
16102,Maruti Alto 800 LX,Maruti,170000.0,2017,796.0,80000,First Owner,Manual,Petrol,24.7,Hatchback,5
16103,Hyundai i10 Era,Hyundai,9000000.0,2009,1086.0,90000,Second Owner,Manual,Petrol,19.81,Hatchback,5
16104,Hyundai i10 Magna,Hyundai,150000.0,2010,1197.0,70000,First Owner,Manual,Petrol,20.36,Hatchback,5
16105,Hyundai i10 Magna,Hyundai,180000.0,2012,1197.0,150000,First Owner,Manual,Petrol,20.36,Hatchback,5
16106,Maruti Wagon R CNG LXI Opt,Maruti,515000.00000000006,2021,998.0,40000,First Owner,Manual,CNG,32.52,Hatchback,5
16107,Renault KWID 1.0 RXT Optional AT 2016-2019,Renault,200000.0,2017,999.0,40000,Second Owner,Automatic,Petrol,23.01,Hatchback,5
16108,Renault KWID 1.0 RXT Optional AT 2016-2019,Renault,200000.0,2017,999.0,40000,Second Owner,Automatic,Petrol,23.01,Hatchback,5
16109,Maruti Celerio LXI,Maruti,450000.0,2021,998.0,60000,First Owner,Manual,Petrol,21.63,Hatchback,5
16110,Hyundai i10 Sportz 1.1L,Hyundai,350000.0,2017,1086.0,80000,First Owner,Manual,Petrol,19.81,Hatchback,5
16111,Hyundai Xcent 1.1 CRDi S,Hyundai,250000.0,2014,1120.0,60000,Second Owner,Manual,Diesel,24.4,Sedan,5
16112,Toyota Corolla Altis G,Toyota,200000.0,2009,1798.0,100000,Third Owner,Manual,Petrol,14.53,Sedan,5
16113,Volkswagen Vento Diesel Highline,Volkswagen,365000.0,2012,1598.0,85000,Second Owner,Manual,Diesel,20.54,Sedan,5
16114,Mahindra XUV500 W7 AT,Mahindra,1589000.0,2020,2179.0,49500,First Owner,Automatic,Diesel,15.1,SUV,7
16115,Maruti Ciaz Alpha BSVI,Maruti,928999.9999999999,2020,1462.0,23400,First Owner,Manual,Petrol,20.65,Sedan,5
16116,Maruti XL6 Alpha AT,Maruti,1100000.0,2019,1462.0,66489,First Owner,Automatic,Petrol,17.99,MUV,6
16117,Maruti Baleno 1.2 Zeta,Maruti,670000.0,2017,1197.0,84000,First Owner,Manual,Petrol,21.4,Hatchback,5
16118,Hyundai i20 Asta 1.2,Hyundai,625000.0,2017,1197.0,116000,First Owner,Manual,Petrol,18.6,Hatchback,5
16119,Nissan Sunny Diesel XL,Nissan,330000.0,2012,1461.0,75485,First Owner,Manual,Diesel,21.64,Sedan,5
16120,Hyundai i20 Magna 1.4 CRDi (Diesel),Hyundai,350000.0,2013,1396.0,80759,First Owner,Manual,Diesel,21.9,Hatchback,5
16121,Maruti Swift Dzire AMT ZDI,Maruti,830000.0000000001,2017,1248.0,97531,First Owner,Automatic,Diesel,28.4,Sedan,5
16122,Mahindra Alturas G4 4X4 AT BSIV,Mahindra,2295000.0,2019,2157.0,62500,First Owner,Automatic,Diesel,12.05,SUV,7
16123,Tata Tigor 1.2 Revotron XZA,Tata,595000.0,2017,1199.0,48000,First Owner,Automatic,Petrol,20.3,Sedan,5
16124,Nissan Magnite Turbo CVT XV BSVI,Nissan,994999.9999999999,2022,999.0,8500,First Owner,Automatic,Petrol,17.4,SUV,5
16125,Nissan Magnite Turbo CVT XV Red Edition BSVI,Nissan,1075000.0,2021,999.0,14000,First Owner,Automatic,Petrol,17.4,SUV,5
16126,Maruti Wagon R LX BSIII,Maruti,175000.0,2008,1061.0,71961,First Owner,Manual,Petrol,17.3,Hatchback,5
16127,Maruti Swift LXI,Maruti,650000.0,2022,1197.0,22907,First Owner,Manual,Petrol,22.38,Hatchback,5
16128,Maruti Alto 800 LXI,Maruti,325000.0,2018,796.0,34000,First Owner,Manual,Petrol,24.7,Hatchback,5
16129,Mahindra TUV 300 T6,Mahindra,980000.0000000001,2019,1493.0,46000,First Owner,Manual,Diesel,18.49,SUV,7
16130,Mahindra XUV500 W8 2WD,Mahindra,890000.0,2013,2179.0,59157,First Owner,Manual,Diesel,15.1,SUV,7
16131,Hyundai i20 1.2 Magna,Hyundai,280000.0,2011,1197.0,114000,First Owner,Manual,Petrol,18.5,Hatchback,5
16132,Skoda Rapid 1.6 TDI Elegance,Skoda,470000.0,2012,1598.0,94999,First Owner,Manual,Diesel,20.5,Sedan,5
16133,Hyundai i20 Petrol Spotz,Hyundai,680000.0,2018,1197.0,73000,First Owner,Manual,Petrol,18.6,Hatchback,5
16134,Mahindra XUV500 W7,Mahindra,1650000.0,2020,2179.0,55252,First Owner,Manual,Diesel,15.1,SUV,7
16135,Maruti Ciaz 1.3 Alpha,Maruti,780000.0,2017,1248.0,79270,First Owner,Manual,Diesel,28.09,Sedan,5
16136,BMW X1 sDrive20d,BMW,894999.9999999999,2013,1995.0,110000,First Owner,Automatic,Diesel,17.05,SUV,5
16137,Honda Amaze SX i-DTEC,Honda,550000.0,2015,1498.0,109480,First Owner,Manual,Diesel,25.8,Sedan,5
16138,Maruti Vitara Brezza VXI AT,Maruti,1085000.0,2020,1462.0,50980,First Owner,Automatic,Petrol,18.76,SUV,5
16139,Maruti Vitara Brezza ZDi,Maruti,860000.0,2018,1248.0,110000,First Owner,Manual,Diesel,24.3,SUV,5
16140,Hyundai i20 Active S Diesel,Hyundai,799000.0,2018,1396.0,7500,First Owner,Manual,Diesel,21.19,Hatchback,5
16141,Maruti Swift VDI,Maruti,390000.0,2013,1248.0,71000,First Owner,Manual,Diesel,22.9,Hatchback,5
16142,Hyundai Verna 1.6 SX VTVT,Hyundai,580000.0,2015,1591.0,84000,First Owner,Manual,Petrol,17.01,Sedan,5
16143,Hyundai Venue S Turbo,Hyundai,919999.9999999999,2019,998.0,41000,First Owner,Manual,Petrol,18.27,SUV,5
16144,Mahindra XUV300 W8 Option Diesel BSIV,Mahindra,1150000.0,2019,1497.0,65175,First Owner,Manual,Diesel,20.0,SUV,5
16145,Maruti Ritz LDi,Maruti,330000.0,2015,1248.0,115791,First Owner,Manual,Diesel,23.2,Hatchback,5
16146,Mercedes-Benz C-Class C 220d Avantgarde Edition C,Mercedes-Benz,2800000.0,2017,2143.0,72000,First Owner,Automatic,Diesel,19.27,Sedan,5
16147,Maruti Alto 800 LXI,Maruti,270000.0,2013,796.0,12000,First Owner,Manual,Petrol,22.74,Hatchback,5
16148,Jaguar XF 2.0 Diesel Portfolio,Jaguar,3600000.0,2016,1999.0,61097,First Owner,Automatic,Diesel,19.33,Sedan,5
16149,Mercedes-Benz GLA Class 200 CDI,Mercedes-Benz,1980000.0,2017,2143.0,77000,First Owner,Automatic,Diesel,17.9,SUV,5
16150,Hyundai i20 Asta Optional With Sunroof 1.2,Hyundai,395000.0,2009,1197.0,95778,First Owner,Manual,Petrol,17.0,Hatchback,5
16151,Toyota Fortuner 2.8 2WD MT,Toyota,3400000.0,2019,2755.0,144758,First Owner,Manual,Diesel,14.24,SUV,7
16152,Hyundai Santro Xing XS,Hyundai,110000.00000000001,2004,1086.0,93000,First Owner,Manual,Petrol,17.8,Hatchback,5
16153,Maruti Eeco 5 Seater AC 2020-2022,Maruti,590000.0,2021,1196.0,22340,First Owner,Manual,Petrol,16.11,Minivans,5
16154,Hyundai Creta 1.6 CRDi SX,Hyundai,1050000.0,2016,1582.0,109332,First Owner,Manual,Diesel,19.67,SUV,5
16155,Hyundai i20 Sportz 1.2,Hyundai,650000.0,2016,1197.0,51817,First Owner,Manual,Petrol,18.5,Hatchback,5
16156,Honda Jazz 1.5 V i DTEC,Honda,484999.99999999994,2016,1498.0,79000,Second Owner,Manual,Diesel,27.3,Hatchback,5
16157,Volkswagen Polo 1.5 TDI Highline,Volkswagen,520000.0,2014,1498.0,104290,First Owner,Manual,Diesel,20.14,Hatchback,5
16158,Hyundai Grand i10 Sportz,Hyundai,495000.0,2014,1197.0,41149,First Owner,Manual,Petrol,18.9,Hatchback,5
16159,Maruti Vitara Brezza ZDi Plus AMT,Maruti,990000.0,2018,1248.0,98000,First Owner,Automatic,Diesel,24.3,SUV,5
16160,Hyundai Grand i10 CRDi Magna,Hyundai,470000.0,2016,1120.0,62000,First Owner,Manual,Diesel,24.0,Hatchback,5
16161,Hyundai i20 Sportz Plus Diesel,Hyundai,785000.0,2019,1396.0,78000,First Owner,Manual,Diesel,22.54,Hatchback,5
16162,Hyundai Creta 1.4 E Plus CRDi,Hyundai,940000.0,2017,1396.0,122000,First Owner,Manual,Diesel,22.1,SUV,5
16163,Hyundai i20 Diesel Sportz,Hyundai,780000.0,2018,1396.0,77712,First Owner,Manual,Diesel,22.54,Hatchback,5
16164,Kia Seltos HTK Plus AT D,Kia,1625000.0,2019,1493.0,26000,First Owner,Automatic,Diesel,17.8,SUV,5
16165,Honda City i DTEC V,Honda,680000.0,2015,1498.0,77265,First Owner,Manual,Diesel,26.0,Sedan,5
16166,Maruti Ritz LXI,Maruti,250000.0,2011,1197.0,86000,First Owner,Manual,Petrol,21.1,Hatchback,5
16167,Maruti Wagon R LXI,Maruti,215000.0,2009,998.0,45000,First Owner,Manual,Petrol,21.79,Hatchback,5
16168,Hyundai Verna 1.6 SX VTVT,Hyundai,490000.00000000006,2011,1591.0,80000,First Owner,Manual,Petrol,17.01,Sedan,5
16169,Honda City ZX CVT,Honda,1250000.0,2021,1497.0,61000,First Owner,Automatic,Petrol,17.4,Sedan,5
16170,Maruti Swift AMT ZDI,Maruti,690000.0,2018,1248.0,87368,First Owner,Automatic,Diesel,28.4,Hatchback,5
16171,Honda City i DTEC SV,Honda,580000.0,2015,1498.0,129000,First Owner,Manual,Diesel,26.0,Sedan,5
16172,Tata Indica Quadrajet LS,Tata,195000.0,2012,1248.0,152000,First Owner,Manual,Diesel,22.3,Hatchback,5
16173,Maruti Ciaz ZDi Plus SHVS,Maruti,680000.0,2016,1248.0,89000,First Owner,Manual,Diesel,28.09,Sedan,5
16174,Maruti Swift Dzire VXi,Maruti,250000.0,2008,1298.0,122000,First Owner,Manual,Petrol,17.5,Sedan,5
16175,Hyundai Creta 1.6 CRDi SX,Hyundai,980000.0000000001,2016,1582.0,92000,First Owner,Manual,Diesel,19.67,SUV,5
16176,Honda City i DTEC V,Honda,650000.0,2015,1498.0,77000,First Owner,Manual,Diesel,26.0,Sedan,5
16177,Toyota Fortuner 2.8 4WD AT BSIV,Toyota,2950000.0,2017,2755.0,131000,First Owner,Automatic,Diesel,15.04,SUV,7
16178,Maruti Baleno 1.2 Delta,Maruti,685000.0,2019,1197.0,55259,First Owner,Manual,Petrol,21.4,Hatchback,5
16179,Maruti Swift Dzire Tour 1.3 S Diesel,Maruti,556000.0,2018,1248.0,138000,First Owner,Manual,Diesel,19.95,Sedan,5
16180,Maruti Swift Star VDI,Maruti,400000.0,2012,1248.0,143000,Second Owner,Manual,Diesel,22.9,Hatchback,5
16181,Maruti Swift Dzire Tour 1.3 S Diesel,Maruti,600000.0,2018,1248.0,131000,First Owner,Manual,Diesel,19.95,Sedan,5
16182,Maruti Swift Dzire Tour 1.3 S Diesel,Maruti,615000.0,2018,1248.0,113000,First Owner,Manual,Diesel,19.95,Sedan,5
16183,Maruti S-Presso VXi Plus BSVI,Maruti,450000.0,2020,998.0,64230,First Owner,Manual,Petrol,24.76,Hatchback,5
16184,Maruti Swift Dzire Tour 1.3 S Diesel,Maruti,600000.0,2018,1248.0,138000,First Owner,Manual,Diesel,19.95,Sedan,5
16185,Hyundai Grand i10 Nios AMT Magna,Hyundai,660000.0,2020,1197.0,30000,First Owner,Automatic,Petrol,20.7,Hatchback,5
16186,Tata Nexon KRAZ Plus AMT Diesel,Tata,1030000.0000000001,2018,1497.0,47878,First Owner,Automatic,Diesel,21.5,SUV,5
16187,Maruti Swift ZDI,Maruti,395000.0,2013,1248.0,119000,Second Owner,Manual,Diesel,28.4,Hatchback,5
16188,Hyundai Creta 1.6 CRDi SX Plus,Hyundai,1250000.0,2017,1582.0,63000,First Owner,Manual,Diesel,19.67,SUV,5
16189,Hyundai Santro Xing GLS LPG,Hyundai,270000.0,2013,1086.0,81000,First Owner,Manual,LPG,13.45,Hatchback,5
16190,Volkswagen Tiguan 2.0 TDI Highline,Volkswagen,2650000.0,2019,1968.0,91915,Second Owner,Automatic,Diesel,16.65,SUV,5
16191,Maruti Swift Dzire VDI,Maruti,459999.99999999994,2013,1248.0,76000,First Owner,Manual,Diesel,23.4,Sedan,5
16192,Maruti Swift DDiS VDI,Maruti,650000.0,2019,1248.0,121000,First Owner,Manual,Diesel,28.4,Hatchback,5
16193,Tata Indigo LS,Tata,145000.0,2008,1405.0,85000,First Owner,Manual,Diesel,17.0,Sedan,5
16194,Maruti Ertiga VDI,Maruti,600000.0,2013,1248.0,125000,Second Owner,Manual,Diesel,20.77,MUV,7
16195,Honda CR-V 2.0L 2WD AT,Honda,1889999.9999999998,2018,1997.0,14500,First Owner,Automatic,Petrol,13.7,SUV,5
